date,Regime,Dynamic_Returns,Dynamic_Equity,60_40_Returns,60_40_Equity
2004-06-03,Reflation,0.0,14.23402882880763,-0.003538438095238,11.105858280094248
2004-06-04,Reflation,0.0,14.23402882880763,0.001264673015873,11.119903559379193
2004-06-07,Reflation,0.0,14.23402882880763,0.009654273015873,11.227258144251618
2004-06-08,Reflation,0.0,14.23402882880763,0.001001673015873,11.238504185776955
2004-06-09,Reflation,0.0,14.23402882880763,-0.006742892063492,11.162724165097158
2004-06-10,Reflation,0.0,14.23402882880763,0.0030821492063492,11.197129346523308
2004-06-15,Reflation,0.0,14.23402882880763,0.0092576444444444,11.300788388811874
2004-06-16,Reflation,0.0,14.23402882880763,-0.0005033619047619,11.29510000244317
2004-06-17,Reflation,0.0,14.23402882880763,0.0001155619047619,11.296405285713929
2004-06-18,Reflation,0.0,14.23402882880763,0.0013693206349206,11.311873686572083
2004-06-21,Reflation,0.0,14.23402882880763,-0.0018607968253968,11.29082458792682
2004-06-22,Reflation,0.0,14.23402882880763,0.0016965206349206,11.309979704825508
2004-06-23,Reflation,0.0,14.23402882880763,0.0054589619047618,11.37172045317778
2004-06-24,Reflation,0.0,14.23402882880763,-0.0003146317460317,11.368142548916211
2004-06-25,Reflation,0.0,14.23402882880763,-0.0031978317460317,11.331789141779872
2004-06-28,Reflation,0.0,14.23402882880763,-0.0032956444444444,11.294443593849149
2004-06-29,Reflation,0.0,14.23402882880763,0.0032636031746031,11.331304175817412
2004-06-30,Reflation,0.0,14.23402882880763,0.0047637333333333,11.385283487229891
2004-07-01,Reflation,0.0013586956521740579,14.253368541890252,-0.0047860603174603,11.330792833728625
2004-07-02,Reflation,0.0,14.253368541890252,0.0006993111111111,11.33871658305495
2004-07-07,Reflation,0.0,14.253368541890252,0.0009308285714285,11.349270984413787
2004-07-08,Reflation,0.0,14.253368541890252,-0.0045951301587301,11.297119607033705
2004-07-09,Reflation,0.0,14.253368541890252,0.0020728698412698,11.320537065560343
2004-07-12,Reflation,0.0,14.253368541890252,0.0017411936507936,11.340248312822471
2004-07-13,Reflation,0.0,14.253368541890252,-0.0006231714285714,11.333181394081015
2004-07-14,Reflation,0.0,14.253368541890252,-0.0019031714285714,11.311612407056982
2004-07-15,Reflation,0.0,14.253368541890252,-0.0025091714285714,11.283229632394121
2004-07-16,Reflation,0.0,14.253368541890252,0.0005561238095238,11.28950450504102
2004-07-19,Reflation,0.0,14.253368541890252,-0.0001974761904761,11.287275096699002
2004-07-20,Reflation,0.0,14.253368541890252,0.0017857523809523,11.307431375077396
2004-07-21,Reflation,0.0,14.253368541890252,-0.0087725714285714,11.208236125665861
2004-07-22,Reflation,0.0,14.253368541890252,0.002254711111111,11.233507460194357
2004-07-23,Reflation,0.0,14.253368541890252,-0.004909965079365,11.178351330846017
2004-07-26,Reflation,0.0,14.253368541890252,-0.0022307301587301,11.153415445407418
2004-07-27,Reflation,0.0,14.253368541890252,0.0023943333333333,11.180120439788872
2004-07-28,Reflation,0.0,14.253368541890252,0.0006765746031745,11.187684625338866
2004-07-29,Reflation,0.0,14.253368541890252,0.0030974158730158,11.222337537279685
2004-07-30,Reflation,0.0,14.253368541890252,0.0035746285714285,11.262453225678659
2004-08-02,Reflation,0.0,14.253368541890252,0.003299911111111,11.299618320216442
2004-08-03,Deflation,0.0022765873015873,14.285817579717563,-0.002846565079365,11.26745322129596
2004-08-04,Deflation,0.0001765873015873,14.288340273694933,-0.000507765079365,11.261732002016808
2004-08-05,Deflation,0.0015757936507936,14.3108557495786,-0.0091616825396825,11.158555588567348
2004-08-06,Deflation,0.0134682539682539,14.50359798931697,-0.0039012984126984,11.115022733361663
2004-08-09,Deflation,-0.0026301587301587,14.465451224446657,-0.0003470634920635,11.111165114757457
2004-08-10,Deflation,-0.0026285714285714,14.427427752656683,0.0067329714285714,11.185976272013257
2004-08-11,Deflation,0.0015706349206349,14.450087974499942,-0.001178946031746,11.172788609676163
2004-08-12,Deflation,0.0022694444444444,14.482881646375404,-0.0060972222222222,11.104665634681053
2004-08-13,Deflation,0.0036674603174603,14.535997040095959,0.0023531841269841,11.130796957588052
2004-08-16,Deflation,-0.0026309523809524,14.497753524073802,0.007140619047619,11.210277738358586
2004-08-17,Deflation,0.0036670634920634,14.550917706738868,0.0027844253968253,11.241491920398737
2004-08-18,Deflation,-0.0012321428571428,14.532988897421637,0.0069729428571428,11.31987820118871
2004-08-19,Deflation,0.0008674603174603,14.545595688584243,-0.0018118158730158,11.29936866618319
2004-08-20,Deflation,-0.001231746031746,14.527679208815448,0.0034223015873015,11.338038513504973
2004-08-23,Deflation,-0.0026301587301587,14.489469106515436,-0.0025106634920635,11.309572514137505
2004-08-24,Deflation,0.0001698412698412,14.491930016347812,0.0003469365079365,11.313496217731815
2004-08-25,Deflation,0.0015690476190476,14.514668544635366,0.005427619047619,11.374901565298343
2004-08-26,Deflation,0.0029674603174603,14.557740247562661,0.0012577841269841,11.389208735933181
2004-08-27,Deflation,-0.0005321428571429,14.54999345007378,0.0012421428571428,11.403355760213028
2004-08-30,Deflation,0.0029662698412698,14.593152656835407,-0.003482092063492,11.363648225623214
2004-08-31,Deflation,0.0043638888888889,14.65683555356843,0.0045241555555555,11.415059137874545
2004-09-01,Deflation,0.0001638888888888,14.65923764606193,0.0009727555555555,11.426163200067906
2004-09-02,Goldilocks,0.011213,14.823611677787222,0.0048344666666666,11.481402605186528
2004-09-03,Goldilocks,-0.004185,14.761574862915682,-0.005242746031746,11.421208527239308
2004-09-08,Goldilocks,-0.004486,14.796561344095705,-0.0003852507936507,11.41680849758974
2004-09-09,Goldilocks,0.00189,14.824526845036045,8.09841269841338e-05,11.417733077858863
2004-09-10,Goldilocks,0.004954,14.897967551026353,0.0038789079365079,11.462021413311497
2004-09-13,Goldilocks,0.001691,14.92316001415514,0.0019206317460317,11.484035735511597
2004-09-14,Goldilocks,0.002229,14.956423737826693,0.001683273015873,11.503366502978503
2004-09-15,Goldilocks,-0.007055,14.850906168356325,-0.0050066507936507,11.445773163946711
2004-09-16,Goldilocks,0.002794,14.892399600190712,0.0045411619047618,11.49775027300937
2004-09-17,Goldilocks,0.004495,14.959340936393568,0.0010827142857142,11.51019905148353
2004-09-20,Goldilocks,-0.005627,14.875164724944481,-0.0013515968253968,11.49464190298586
2004-09-21,Goldilocks,0.006327,14.969279892159204,0.0044204857142857,11.54545380330884
2004-09-22,Goldilocks,-0.013938,14.760638069022288,-0.0068993079365079,11.465798162253085
2004-09-23,Goldilocks,-0.00467,14.691705889239955,-0.0032981904761904,11.427981775952421
2004-09-24,Goldilocks,0.001579,14.714904092839065,0.0004515269841269,11.433141818098376
2004-09-27,Goldilocks,-0.005936,14.627556422143972,-0.0026579492063492,11.402753107876883
2004-09-28,Goldilocks,0.005926,14.714239321501598,0.0033394095238095,11.440831570202976
2004-09-29,Goldilocks,0.00427,14.77706912340441,0.0003870793650793,11.44526008002315
2004-09-30,Goldilocks,-0.000197,14.774158040787098,-0.0011724857142857,11.431840676083038
2004-10-01,Goldilocks,0.015181,14.998444534004289,0.0072154253968253,11.514326269629708
2004-10-04,Reflation,0.0,14.998444534004289,0.0025723079365079,11.543944662476617
2004-10-05,Reflation,0.0,14.998444534004289,-1.8450793650766188e-05,11.543731667535733
2004-10-06,Reflation,0.0,14.998444534004289,0.0026709428571428,11.57456431517791
2004-10-07,Reflation,0.0,14.998444534004289,-0.0067615809523809,11.496301961572295
2004-10-08,Reflation,0.0,14.998444534004289,-0.0013703269841269,11.480548268776682
2004-10-13,Reflation,0.0,14.998444534004289,-0.0034756793650793,11.440645564059098
2004-10-14,Reflation,0.0,14.998444534004289,-0.0038378317460317,11.396738291318256
2004-10-15,Reflation,0.0,14.998444534004289,0.0016146031746031,11.415139501143539
2004-10-18,Reflation,0.0,14.998444534004289,0.0032158031746031,11.451848342989853
2004-10-19,Reflation,0.0,14.998444534004289,-0.0057469968253968,11.386034606917764
2004-10-20,Reflation,0.0,14.998444534004289,0.0019776507936508,11.408552207294672
2004-10-21,Reflation,0.0,14.998444534004289,0.0016020507936507,11.426829287412774
2004-10-22,Reflation,0.0,14.998444534004289,-0.0054855079365079,11.36414732466755
2004-10-25,Reflation,0.0,14.998444534004289,-0.0001660666666666,11.362260118601835
2004-10-26,Reflation,0.0,14.998444534004289,0.0084256507936508,11.4579945545878
2004-10-27,Reflation,0.0,14.998444534004289,0.004992638095238,11.515200174696066
2004-10-28,Reflation,0.0,14.998444534004289,0.0017127206349206,11.534922495650509
2004-10-29,Reflation,0.0,14.998444534004289,0.0026530857142857,11.565525633739112
2004-11-01,Reflation,0.009333333333333416,15.138430016321664,-0.0014503619047619,11.54875143595139
2004-11-02,Stagflation,0.0,15.138430016321664,0.0003612793650793,11.55292376153763
2004-11-03,Stagflation,0.0,15.138430016321664,0.0070637206349206,11.634530387505668
2004-11-04,Stagflation,0.0,15.138430016321664,0.0094786793650793,11.744810370612107
2004-11-05,Stagflation,0.0,15.138430016321664,-0.0006887746031746,11.736720843509728
2004-11-08,Stagflation,0.0,15.138430016321664,-0.0008718158730158,11.726488583981201
2004-11-09,Stagflation,0.0,15.138430016321664,-0.0003500158730158,11.72238412684207
2004-11-10,Stagflation,0.0,15.138430016321664,-0.0013755396825397,11.706259522301625
2004-11-15,Stagflation,0.0,15.138430016321664,-0.0001157333333333,11.704904717866246
2004-11-16,Stagflation,0.0,15.138430016321664,-0.0044605746031745,11.652694117149155
2004-11-17,Stagflation,0.0,15.138430016321664,0.0053485142857142,11.715018718101785
2004-11-18,Stagflation,0.0,15.138430016321664,0.0014425968253968,11.731918766913983
2004-11-19,Stagflation,0.0,15.138430016321664,-0.0088699333333333,11.627857429579375
2004-11-22,Stagflation,0.0,15.138430016321664,0.0041639492063492,11.676275237294814
2004-11-23,Stagflation,0.0,15.138430016321664,-0.000366492063492,11.671995975089196
2004-11-24,Stagflation,0.0,15.138430016321664,0.0022436666666666,11.69818404339197
2004-11-29,Stagflation,0.0,15.138430016321664,-0.0048011111111111,11.642019762001418
2004-11-30,Stagflation,0.0,15.138430016321664,-0.0029087936507936,11.608155528835296
2004-12-01,Stagflation,-0.0079260237780715,15.018442460049627,0.0084801238095238,11.706594124920027
2004-12-02,Reflation,0.0,15.018442460049627,-0.0010139587301587,11.69472412160664
2004-12-03,Reflation,0.0,15.018442460049627,0.0041313777777778,11.743039444959889
2004-12-06,Reflation,0.0,15.018442460049627,0.0004441015873015,11.74825454741714
2004-12-07,Reflation,0.0,15.018442460049627,-0.0062966571428571,11.674279816505043
2004-12-08,Reflation,0.0,15.018442460049627,0.0055119142857142,11.738627446201063
2004-12-09,Reflation,0.0,15.018442460049627,0.0019281079365079,11.761260786943792
2004-12-10,Reflation,0.0,15.018442460049627,0.0002802317460317,11.764556665589652
2004-12-13,Reflation,0.0,15.018442460049627,0.0054600317460317,11.82879151846176
2004-12-14,Reflation,0.0,15.018442460049627,0.0029783142857142,11.86402137722393
2004-12-15,Reflation,0.0,15.018442460049627,0.0026319206349206,11.895246539899784
2004-12-16,Reflation,0.0,15.018442460049627,-0.003982692063492,11.847871435912044
2004-12-17,Reflation,0.0,15.018442460049627,-0.0049763746031745,11.788911989396695
2004-12-20,Reflation,0.0,15.018442460049627,0.0002828253968253,11.792246193108234
2004-12-21,Reflation,0.0,15.018442460049627,0.0063303492063492,11.86689522943785
2004-12-22,Reflation,0.0,15.018442460049627,0.0012776253968253,11.882056676164446
2004-12-23,Reflation,0.0,15.018442460049627,-0.0002150571428571,11.879501355004404
2004-12-28,Reflation,0.0,15.018442460049627,0.0040808126984126,11.927979374984716
2004-12-29,Reflation,0.0,15.018442460049627,-0.0005356698412698,11.921589916166248
2004-12-30,Reflation,0.0,15.018442460049627,0.0017969777777777,11.943012748321378
2004-12-31,Reflation,0.0,15.018442460049627,0.0001015015873015,11.944224983072495
2005-01-03,Reflation,0.0,15.018442460049627,-0.0045242571428571,11.890186237876938
2005-01-04,Goldilocks,-0.011671,14.843162218098389,-0.0086145047619047,11.787758171910813
2005-01-05,Goldilocks,-0.003628,14.789311225571128,-0.0021087047619047,11.762901270121523
2005-01-06,Goldilocks,0.003506,14.84116255072798,0.0021716952380952,11.78844670679603
2005-01-07,Goldilocks,-0.001431,14.819924847117889,-0.0007905047619047,11.779127883538848
2005-01-10,Goldilocks,0.003423,14.870653449869573,0.0021218952380952,11.804121958903844
2005-01-11,Goldilocks,-0.0061,14.77994246382537,-0.0027523809523809,11.771632518464575
2005-01-12,Goldilocks,0.003981,14.838781414773859,0.0027360603174603,11.80384041507007
2005-01-13,Goldilocks,-0.00863,14.71072273116436,-0.0037113333333333,11.760032428676274
2005-01-14,Goldilocks,0.006005,14.799060621165003,0.0028301428571428,11.793315000454061
2005-01-19,Goldilocks,-0.00949,14.800439660529692,-0.0053473333333333,11.730252214041634
2005-01-20,Goldilocks,-0.007783,14.68524783865179,-0.0037636095238095,11.68610412509218
2005-01-21,Goldilocks,-0.006415,14.59104197376684,-0.0035029682539682,11.645168073329415
2005-01-24,Goldilocks,-0.003528,14.539564777683392,-0.0014910857142857,11.627804129574818
2005-01-25,Goldilocks,0.004004,14.597781195053235,0.0007890666666666,11.636979242219994
2005-01-26,Goldilocks,0.004844,14.668492847162074,0.0026932253968254,11.668320250257471
2005-01-27,Goldilocks,0.000409,14.674492260736566,3.2384126984138394e-05,11.668698118622146
2005-01-28,Goldilocks,-0.002716,14.634636339756405,0.0001164317460317,11.670056725518013
2005-01-31,Goldilocks,0.00846,14.758445363190743,0.0057017142857142,11.736596054664995
2005-02-01,Goldilocks,0.006891,14.86014581018849,0.003920473015873,11.782609062795512
2005-02-02,Goldilocks,0.003178,14.907371353573268,0.001972673015873,11.805852297750269
2005-02-03,Goldilocks,-0.002766,14.866137564409284,-0.0024332507936507,11.777125698277045
2005-02-04,Goldilocks,0.011043,15.030304321533054,0.0092107206349206,11.885601512966218
2005-02-07,Goldilocks,-0.001089,15.013936320126904,-2.879682539682867e-05,11.885259245374714
2005-02-08,Goldilocks,0.000483,15.021188051369526,0.0009140857142857,11.896123391061494
2005-02-09,Goldilocks,-0.008575,14.892381363829033,-0.0036815079365079,11.852327718383624
2005-02-10,Goldilocks,0.004211,14.955093181752117,0.0006312031746031,11.859808945265904
2005-02-11,Goldilocks,0.006926,15.058672157128932,0.0033806793650793,11.899903156640946
2005-02-14,Goldilocks,0.000697,15.06916805162245,0.0010429619047618,11.912314302303677
2005-02-15,Goldilocks,0.0033,15.118896306192806,0.0014850793650793,11.930005034464369
2005-02-16,Goldilocks,0.000182,15.12164794532053,-0.0015047682539682,11.912053141618827
2005-02-17,Goldilocks,-0.007923,15.001839128649756,-0.005527292063492,11.846211744829262
2005-02-18,Goldilocks,0.0007,15.01234041603981,-0.0017522222222221,11.825454549360822
2005-02-23,Goldilocks,0.005607,14.87752456783798,0.0039919777777777,11.87266150113399
2005-02-24,Goldilocks,0.007894,14.994967746776494,0.0042444952380952,11.923054956339069
2005-02-25,Goldilocks,0.009307,15.134525911595743,0.0062119777777777,11.997120708771067
2005-02-28,Goldilocks,-0.006414,15.037453062398768,-0.0062991936507936,11.921548522174573
2005-03-01,Goldilocks,0.005658,15.12253497182582,0.0029043238095238,11.95617255939392
2005-03-02,Goldilocks,-0.000273,15.118406519778512,-9.427619047619047e-05,11.955045376992345
2005-03-03,Goldilocks,0.000322,15.12327464667788,-1.711746031744893e-05,11.954840736977511
2005-03-04,Goldilocks,0.009624,15.268821041877509,0.0078029714285714,12.048124017681268
2005-03-07,Goldilocks,0.00261,15.30867266479681,0.0019144126984127,12.071189099292768
2005-03-08,Goldilocks,-0.004799,15.23520634467845,-0.0047698761904761,12.013611021817317
2005-03-09,Goldilocks,-0.010185,15.080035768057899,-0.0099592539682539,11.893964418575223
2005-03-10,Goldilocks,0.001856,15.108024314443416,0.002304711111111,11.921376570525872
2005-03-11,Goldilocks,-0.007583,14.993460166066992,-0.006717419047619,11.841295688477183
2005-03-14,Goldilocks,0.005625,15.077798379501118,0.004566746031746,11.895371878573268
2005-03-15,Goldilocks,-0.007524,14.964353024493752,-0.0050023365079365,11.8358672255496
2005-03-16,Goldilocks,-0.008082,14.843411123349792,-0.0042174539682539,11.78595000035148
2005-03-17,Goldilocks,0.001801,14.870144106782945,0.0025515523809523,11.816022469136662
2005-03-18,Goldilocks,-0.000471,14.86314026890865,-0.0013310126984127,11.80029519318551
2005-03-21,Goldilocks,-0.004934,14.789805534821854,-0.0034484952380952,11.759601931403692
2005-03-22,Goldilocks,-0.010196,14.63900867758881,-0.0088441079365079,11.655598742631991
2005-03-23,Goldilocks,0.0007,14.64925598366312,0.0010531746031746,11.667874123212524
2005-03-24,Goldilocks,-0.000947,14.635383138246592,-0.0002151841269841,11.66536338190556
2005-03-29,Goldilocks,-0.007596,14.559666371294982,-0.0033645841269841,11.6261142854353
2005-03-30,Goldilocks,0.013773,14.760196656226828,0.0094561809523809,11.736052925891437
2005-03-31,Goldilocks,-0.000694,14.749953079747407,0.0013350285714285,11.751720891863298
2005-04-01,Goldilocks,-0.006497,14.654122634588289,-0.0027074063492063,11.719904208106568
2005-04-04,Reflation,0.0,14.654122634588289,0.0014277523809523,11.736637329244225
2005-04-05,Reflation,0.0,14.654122634588289,0.002479711111111,11.765740799236632
2005-04-06,Reflation,0.0,14.654122634588289,0.0025518761904762,11.795765513045517
2005-04-07,Reflation,0.0,14.654122634588289,0.0022538698412698,11.82235163319006
2005-04-08,Reflation,0.0,14.654122634588289,-0.0052155714285714,11.760691313793469
2005-04-11,Reflation,0.0,14.654122634588289,0.0014754349206349,11.778043448448647
2005-04-12,Reflation,0.0,14.654122634588289,0.0053565238095238,11.84113281860987
2005-04-13,Reflation,0.0,14.654122634588289,-0.0069876761904761,11.758390816745004
2005-04-14,Reflation,0.0,14.654122634588289,-0.0056518349206349,11.691934332916452
2005-04-15,Reflation,0.0,14.654122634588289,-0.0071648222222221,11.608163701987209
2005-04-18,Reflation,0.0,14.654122634588289,0.0018323777777777,11.629434243195536
2005-04-19,Reflation,0.0,14.654122634588289,0.0053072253968253,11.691154271961734
2005-04-20,Reflation,0.0,14.654122634588289,-0.0081660158730158,11.595684120603018
2005-04-21,Reflation,0.0,14.654122634588289,0.0091101714285714,11.701322790773276
2005-04-22,Reflation,0.0,14.654122634588289,-0.0023023809523809,11.674381888062138
2005-04-25,Reflation,0.0,14.654122634588289,0.005264819047619,11.735845396195586
2005-04-26,Reflation,0.0,14.654122634588289,-0.0058410634920635,11.667295578103367
2005-04-27,Reflation,0.0,14.654122634588289,0.0033248603174603,11.706087706183082
2005-04-28,Reflation,0.0,14.654122634588289,-0.005081492063492,11.646603314409571
2005-04-29,Reflation,0.0,14.654122634588289,0.0066606253968254,11.724176976232277
2005-05-02,Reflation,0.0,14.654122634588289,0.0028208253968253,11.75724883240371
2005-05-03,Deflation,0.0001670634920634,14.656570803488748,-0.0004443746031746,11.752024209619385
2005-05-04,Deflation,0.0008666666666666,14.66927316485177,0.0078286666666666,11.844026889815092
2005-05-05,Deflation,0.0008662698412698,14.68198071378783,-0.001194892063492,11.829874556084667
2005-05-06,Deflation,-0.0061301587301587,14.591977841539183,-0.0031072634920634,11.793116018760855
2005-05-09,Deflation,-0.0005297619047618,14.584247567563606,0.0036244952380952,11.83586011161316
2005-05-10,Deflation,0.0043678571428571,14.647949477474786,-0.0046758571428571,11.780517320568416
2005-05-11,Deflation,0.0015670634920635,14.670903744334527,0.0031426253968254,11.817539073487776
2005-05-12,Deflation,0.002265873015873,14.704146149247286,-0.0051134507936507,11.757110668933452
2005-05-13,Deflation,0.004363492063492,14.768307574269954,-0.0010026031746031,11.74532295245262
2005-05-16,Deflation,-0.000536111111111,14.760390120487084,0.0058371555555555,11.813882229576322
2005-05-17,Deflation,0.000863492063492,14.773135600210171,0.0045195968253968,11.867276214196727
2005-05-18,Deflation,0.0036615079365079,14.827227553457448,0.0074760031746031,11.955996008847952
2005-05-19,Deflation,-0.0026369047619047,14.788129566515892,0.001738838095238,11.97678555017465
2005-05-20,Deflation,-0.001236111111111,14.769849795246172,-0.0014010444444444,11.960005541317276
2005-05-23,Deflation,0.0043615079365079,14.834268612349167,0.0040552031746031,12.008505793756695
2005-05-24,Deflation,0.0022603174603174,14.867798768704697,0.0010097269841269,12.020631106095696
2005-05-25,Deflation,-0.0026380952380952,14.82857609957202,-0.0030952380952381,11.983424390767304
2005-05-26,Deflation,0.0001619047619047,14.830976916654809,0.0039017619047619,12.030180859543794
2005-05-27,Deflation,0.0001619047619047,14.833378122441315,0.0006461619047619,12.037954304122628
2005-06-01,Deflation,0.0064551587301587,14.929129932726138,0.0080054634920634,12.13432370782341
2005-06-02,Goldilocks,0.00168,14.954210871013116,0.001629746031746,12.154099573734158
2005-06-03,Goldilocks,-0.006867,14.85152030496187,-0.0065770253968253,12.074161752162166
2005-06-06,Goldilocks,0.001246,14.870025299261853,0.0013704571428571,12.090708873379427
2005-06-07,Goldilocks,-0.000209,14.866917463974307,0.0010568222222222,12.103486603199235
2005-06-08,Goldilocks,-0.002163,14.83476032149973,-0.0020751015873015,12.078370638937054
2005-06-09,Goldilocks,0.00524,14.912494465584386,0.0023671746031745,12.106962251161276
2005-06-10,Goldilocks,-0.002348,14.877479928579193,-0.0033045142857142,12.066954621445712
2005-06-13,Goldilocks,0.002262,14.911132788177639,0.0003021206349206,12.0706002974375
2005-06-14,Goldilocks,0.002573,14.94949913284162,0.0004893555555555,12.076507112751939
2005-06-15,Goldilocks,0.002218,14.982657121918264,0.0016761968253968,12.096749715636216
2005-06-16,Goldilocks,0.00363,15.037044167270826,0.0030829206349206,12.13404303495002
2005-06-17,Goldilocks,0.004955,15.111552721119654,0.0030379206349206,12.170905294670911
2005-06-20,Goldilocks,-0.000707,15.100868853345823,-0.0009189619047619,12.159720696358644
2005-06-21,Goldilocks,-0.002048,15.069942273934169,0.0002356444444444,12.162586066986737
2005-06-22,Goldilocks,0.000222,15.073287801118981,0.0032758984126984,12.202429463377886
2005-06-23,Goldilocks,-0.010833,14.90999887436946,-0.0067169428571428,12.120466441954061
2005-06-24,Goldilocks,-0.007629,14.796250492956895,-0.0033951777777777,12.07931530363404
2005-06-27,Goldilocks,-0.000739,14.7853160638426,0.0001785047619047,12.081471518936286
2005-06-28,Goldilocks,0.009138,14.920424282033995,0.0035858158730158,12.124793451278276
2005-06-29,Goldilocks,-0.001431,14.899073154886405,-0.0013552666666666,12.108361122873541
2005-06-30,Goldilocks,-0.007101,14.793274836413557,-0.0027980603174602,12.07448119810615
2005-07-01,Goldilocks,0.002611,14.831900077011431,-0.0017289555555555,12.053604956758234
2005-07-06,Deflation,0.0022619047619047,14.86544842242372,-0.004099238095238,12.00419436013454
2005-07-07,Deflation,0.0022607142857142,14.899054954035842,0.0023754857142857,12.03271015234855
2005-07-08,Deflation,-0.0040369047619047,14.838908888144015,0.005392638095238,12.097598203505061
2005-07-11,Deflation,0.0001630952380952,14.8413290435222,0.003818238095238,12.143789713826568
2005-07-12,Deflation,-0.0026353174603174,14.802217429959489,0.000309073015873,12.147543031537548
2005-07-13,Deflation,-0.0012345238095238,14.783943740108455,3.65904761904796e-05,12.147987515921617
2005-07-14,Deflation,-0.0012337301587301,14.765704342851315,0.0010809079365079,12.161118372040177
2005-07-15,Deflation,0.000865873015873,14.778489567802149,0.0010411492063492,12.173779910781544
2005-07-18,Deflation,-0.0026325396825396,14.739584607566911,-0.0043710158730158,12.120568125556916
2005-07-19,Deflation,0.0015666666666666,14.762676623452096,0.0046652666666666,12.17711380801414
2005-07-20,Deflation,0.0022654761904762,14.796121115850225,0.0037615904761904,12.222919123341851
2005-07-21,Deflation,-0.0075301587301587,14.68470397525722,-0.0069756634920635,12.137656152646711
2005-07-22,Deflation,0.0036678571428571,14.738565371623608,0.0047137428571428,12.194869942638705
2005-07-25,Deflation,-0.0012313492063491,14.720417050850534,-0.0027539396825396,12.161286006380264
2005-07-26,Deflation,0.0008682539682539,14.733198111369287,0.0013871015873015,12.17815494550334
2005-07-27,Deflation,-0.0019305555555555,14.704754853904282,0.0019715777777777,12.20216512516823
2005-07-28,Deflation,0.0050666666666666,14.779258945164061,0.0053884666666666,12.26791608520636
2005-07-29,Deflation,-0.0054301587301587,14.699005223177702,-0.0067746634920634,12.184805081980217
2005-08-01,Deflation,-0.0026285714285714,14.660367838019635,-0.0004826285714285,12.178924346910367
2005-08-02,Reflation,0.0,14.660367838019635,0.0037682888888888,12.224818052205448
2005-08-03,Reflation,0.0,14.660367838019635,0.0016316539682539,12.24476472509151
2005-08-04,Reflation,0.0,14.660367838019635,-0.0049152285714285,12.18457890766432
2005-08-05,Reflation,0.0,14.660367838019635,-0.0067529587301587,12.102296949156502
2005-08-08,Reflation,0.0,14.660367838019635,-0.0020996412698412,12.07688646702218
2005-08-09,Reflation,0.0,14.660367838019635,0.0043969999999999,12.129988536817676
2005-08-10,Reflation,0.0,14.660367838019635,-0.0007463587301587,12.120935213976496
2005-08-11,Reflation,0.0,14.660367838019635,0.0065457714285714,12.20027608538771
2005-08-12,Reflation,0.0,14.660367838019635,-0.0012890984126984,12.184548728851555
2005-08-15,Reflation,0.0,14.660367838019635,0.0009245777777777,12.1958142918385
2005-08-16,Reflation,0.0,14.660367838019635,-0.0058784571428571,12.124121720201684
2005-08-17,Reflation,0.0,14.660367838019635,-0.0008892634920634,12.113340181382576
2005-08-18,Reflation,0.0,14.660367838019635,0.0014268253968254,12.130623802793759
2005-08-19,Reflation,0.0,14.660367838019635,0.0004064253968253,12.135553996386546
2005-08-22,Reflation,0.0,14.660367838019635,0.0007805841269841,12.145026817208285
2005-08-23,Reflation,0.0,14.660367838019635,-0.0014163333333333,12.127825410892845
2005-08-24,Reflation,0.0,14.660367838019635,-0.003585892063492,12.084336338004507
2005-08-25,Reflation,0.0,14.660367838019635,0.0017353492063492,12.105306881477919
2005-08-26,Reflation,0.0,14.660367838019635,-0.0041011333333333,12.05566140391606
2005-08-29,Reflation,0.0,14.660367838019635,0.0036414666666666,12.099561693063041
2005-08-30,Reflation,0.0,14.660367838019635,-0.0007291682539682,12.09073907678953
2005-08-31,Reflation,0.0,14.660367838019635,0.0099022095238095,12.210464108425612
2005-09-01,Reflation,0.02918781725888331,15.088271975423762,0.0006836095238095,12.218811297980265
2005-09-02,Stagflation,0.0,15.088271975423762,-0.0019692317460317,12.194749626873511
2005-09-07,Stagflation,0.0,15.088271975423762,-0.0001693269841269,12.19268472669701
2005-09-08,Stagflation,0.0,15.088271975423762,-0.0022099269841269,12.16573978371053
2005-09-09,Stagflation,0.0,15.088271975423762,0.0051247142857142,12.228085724176394
2005-09-12,Stagflation,0.0,15.088271975423762,-0.0014982507936507,12.209764985035317
2005-09-13,Stagflation,0.0,15.088271975423762,-0.0033412857142857,12.168968671716033
2005-09-14,Stagflation,0.0,15.088271975423762,-0.0027424095238095,12.13559637613578
2005-09-15,Stagflation,0.0,15.088271975423762,-0.0010546158730158,12.122797983568994
2005-09-16,Stagflation,0.0,15.088271975423762,0.003922819047619,12.170353526409375
2005-09-19,Stagflation,0.0,15.088271975423762,-0.0029921396825396,12.133938128672469
2005-09-20,Stagflation,0.0,15.088271975423762,-0.0049301809523809,12.07411561803312
2005-09-21,Stagflation,0.0,15.088271975423762,-0.003446092063492,12.032507104028133
2005-09-22,Stagflation,0.0,15.088271975423762,0.0022577079365079,12.059672990812983
2005-09-23,Stagflation,0.0,15.088271975423762,-0.0012813396825396,12.044220453251402
2005-09-26,Stagflation,0.0,15.088271975423762,-0.001163746031746,12.030204039493457
2005-09-27,Stagflation,0.0,15.088271975423762,8.325396825396825e-05,12.03120560171865
2005-09-28,Stagflation,0.0,15.088271975423762,0.001794819047619,12.052799438698434
